subject_id,subject_type,url,data_updated_at,data_created_at,data_level,data_slug,data_characters,data_lesson_position,data_spaced_repetition_system_id,data_hidden_at,has_reading,has_context_sentences,component_subject_count,amalgamation_subject_count,visually_similar_count,parts_of_speech_count
8434,vocabulary,https://api.wanikani.com/v2/subjects/8434,2025-11-08 00:22:48.601574+00:00,2015-07-14 17:27:59.897687+00:00,58,享受,享受,38,1,,1,1,2,0,0,2
8435,vocabulary,https://api.wanikani.com/v2/subjects/8435,2025-09-15 03:12:39.703958+00:00,2015-07-14 17:29:52.387642+00:00,58,傑作,傑作,39,1,,1,1,2,0,0,2
8436,vocabulary,https://api.wanikani.com/v2/subjects/8436,2025-11-18 20:04:30.445599+00:00,2015-07-14 17:31:08.487952+00:00,58,豪傑,豪傑,41,1,,1,1,2,0,0,1
8437,vocabulary,https://api.wanikani.com/v2/subjects/8437,2025-06-11 05:34:04.954525+00:00,2015-07-14 17:33:57.670280+00:00,58,凌ぐ,凌ぐ,42,1,,1,1,1,0,0,2
8438,vocabulary,https://api.wanikani.com/v2/subjects/8438,2025-06-18 20:23:40.067262+00:00,2015-07-14 17:36:08.220208+00:00,58,解剖,解剖,43,1,,1,1,2,0,0,2
8439,vocabulary,https://api.wanikani.com/v2/subjects/8439,2025-06-11 05:34:04.987576+00:00,2015-07-14 17:38:05.292061+00:00,58,呆け,呆け,44,1,,1,1,1,0,0,1
8440,vocabulary,https://api.wanikani.com/v2/subjects/8440,2025-11-07 23:23:06.059974+00:00,2015-07-14 17:39:42.887494+00:00,58,呆気,呆気,45,1,,1,1,2,0,0,1
8441,vocabulary,https://api.wanikani.com/v2/subjects/8441,2025-06-11 05:34:05.016096+00:00,2015-07-14 17:40:46.089757+00:00,58,呆れ返る,呆れ返る,46,1,,1,1,2,0,0,2
8442,vocabulary,https://api.wanikani.com/v2/subjects/8442,2025-06-11 05:34:05.030355+00:00,2015-07-14 17:41:53.776089+00:00,58,嘱託,嘱託,47,1,,1,1,2,0,0,2
8443,vocabulary,https://api.wanikani.com/v2/subjects/8443,2025-06-11 05:34:05.043372+00:00,2015-07-14 17:43:06.959341+00:00,58,奔走,奔走,48,1,,1,1,2,0,0,2
8444,vocabulary,https://api.wanikani.com/v2/subjects/8444,2025-11-13 02:08:38.914766+00:00,2015-07-14 17:44:22.912138+00:00,58,奔放,奔放,49,1,,1,1,2,0,0,2
8445,vocabulary,https://api.wanikani.com/v2/subjects/8445,2025-06-11 05:34:05.069796+00:00,2015-07-14 17:46:25.232266+00:00,58,媒介,媒介,50,1,,1,1,2,0,0,2
8446,vocabulary,https://api.wanikani.com/v2/subjects/8446,2025-06-11 05:34:05.083298+00:00,2015-07-14 17:47:24.157546+00:00,58,媒体,媒体,51,1,,1,1,2,0,0,1
8447,vocabulary,https://api.wanikani.com/v2/subjects/8447,2025-06-11 05:34:05.097678+00:00,2015-07-14 17:48:23.818864+00:00,58,触媒,触媒,52,1,,1,1,2,0,0,2
8448,vocabulary,https://api.wanikani.com/v2/subjects/8448,2025-06-11 05:34:05.112489+00:00,2015-07-14 17:53:02.243399+00:00,58,媒酌-8448,媒酌,53,1,2021-09-30 18:06:23.769501+00:00,1,1,2,0,0,2
8449,vocabulary,https://api.wanikani.com/v2/subjects/8449,2025-06-11 05:34:05.130558+00:00,2015-07-14 17:54:33.126710+00:00,58,帆,帆,54,1,,1,1,1,0,0,1
8450,vocabulary,https://api.wanikani.com/v2/subjects/8450,2025-06-11 05:34:05.144468+00:00,2015-07-14 17:56:14.356609+00:00,58,帆走,帆走,55,1,,1,1,2,0,0,3
8451,vocabulary,https://api.wanikani.com/v2/subjects/8451,2026-03-02 22:48:13.064240+00:00,2015-07-14 17:57:25.827601+00:00,58,弦楽器,弦楽器,56,1,,1,1,3,0,0,1
8452,vocabulary,https://api.wanikani.com/v2/subjects/8452,2025-10-08 18:49:45.773585+00:00,2015-07-14 17:58:23.231644+00:00,58,管弦楽,管弦楽,57,1,,1,1,3,0,0,1
8453,vocabulary,https://api.wanikani.com/v2/subjects/8453,2025-06-11 05:34:05.194530+00:00,2015-07-14 17:59:47.072726+00:00,59,回忌,回忌,39,1,,1,1,2,0,0,1
8454,vocabulary,https://api.wanikani.com/v2/subjects/8454,2025-06-11 05:34:05.207479+00:00,2015-07-14 18:04:57.801599+00:00,59,忌,忌,40,1,,1,1,1,0,0,2
8455,vocabulary,https://api.wanikani.com/v2/subjects/8455,2025-06-11 05:34:05.222227+00:00,2015-07-14 18:10:56.289665+00:00,59,禁忌,禁忌,41,1,,1,1,2,0,0,3
8456,vocabulary,https://api.wanikani.com/v2/subjects/8456,2025-06-11 05:34:05.236173+00:00,2015-07-14 18:13:13.314367+00:00,59,一周忌,一周忌,42,1,,1,1,3,0,0,1
8457,vocabulary,https://api.wanikani.com/v2/subjects/8457,2025-06-11 05:34:05.250263+00:00,2015-07-14 18:14:43.738532+00:00,59,忌まわしい,忌まわしい,43,1,,1,1,1,0,0,1
8458,vocabulary,https://api.wanikani.com/v2/subjects/8458,2026-01-21 06:57:42.938948+00:00,2015-07-14 18:15:42.795364+00:00,58,感慨,感慨,58,1,,1,1,2,0,0,1
8459,vocabulary,https://api.wanikani.com/v2/subjects/8459,2025-06-11 05:34:05.279733+00:00,2015-07-14 18:18:30.506972+00:00,58,憤慨,憤慨,59,1,,1,1,2,0,0,2
8460,vocabulary,https://api.wanikani.com/v2/subjects/8460,2025-06-11 05:34:05.293325+00:00,2015-07-14 18:20:11.520336+00:00,58,憤り,憤り,60,1,,1,1,1,0,0,1
8461,vocabulary,https://api.wanikani.com/v2/subjects/8461,2025-06-11 05:34:05.309322+00:00,2015-07-14 18:21:48.303341+00:00,58,遊戯,遊戯,61,1,,1,1,2,0,0,2
8462,vocabulary,https://api.wanikani.com/v2/subjects/8462,2025-11-07 23:51:25.132787+00:00,2015-07-14 18:26:46.281397+00:00,58,戯曲,戯曲,62,1,,1,1,2,0,0,2
8463,vocabulary,https://api.wanikani.com/v2/subjects/8463,2025-06-11 05:34:05.337346+00:00,2015-07-14 18:27:50.543923+00:00,58,戯れる,戯れる,63,1,,1,1,1,0,0,2
8464,vocabulary,https://api.wanikani.com/v2/subjects/8464,2025-06-11 05:34:05.349108+00:00,2015-07-14 18:28:47.754644+00:00,58,扶助,扶助,64,1,,1,1,2,0,0,2
8465,vocabulary,https://api.wanikani.com/v2/subjects/8465,2025-11-17 19:40:05.658345+00:00,2015-07-14 18:30:32.687878+00:00,58,扶養,扶養,65,1,,1,1,2,0,0,2
8466,vocabulary,https://api.wanikani.com/v2/subjects/8466,2025-06-11 05:34:05.387612+00:00,2015-07-14 18:31:28.669686+00:00,58,拍子,拍子,66,1,,1,1,2,0,0,2
8467,vocabulary,https://api.wanikani.com/v2/subjects/8467,2025-06-11 05:34:05.404832+00:00,2015-07-14 18:32:56.422641+00:00,58,暁,暁,67,1,,1,1,1,0,0,1
8468,vocabulary,https://api.wanikani.com/v2/subjects/8468,2025-06-11 05:34:05.421302+00:00,2015-07-14 18:33:36.189105+00:00,58,不朽,不朽,68,1,,1,1,2,0,0,2
8469,vocabulary,https://api.wanikani.com/v2/subjects/8469,2025-06-11 05:34:05.434964+00:00,2015-07-14 18:34:21.357371+00:00,58,老朽,老朽,69,1,,1,1,2,0,0,3
8470,vocabulary,https://api.wanikani.com/v2/subjects/8470,2025-06-11 05:34:05.474681+00:00,2015-07-14 18:41:22.743203+00:00,58,朽ちる,朽ちる,70,1,,1,1,1,0,0,2
8471,vocabulary,https://api.wanikani.com/v2/subjects/8471,2026-04-08 06:30:43.680591+00:00,2015-07-14 18:43:33.560102+00:00,58,脊椎,脊椎,71,1,,1,1,2,0,0,2
8472,vocabulary,https://api.wanikani.com/v2/subjects/8472,2025-06-11 05:34:05.515306+00:00,2015-07-14 18:45:58.879515+00:00,58,殻,殻,72,1,,1,1,1,0,0,1
8473,vocabulary,https://api.wanikani.com/v2/subjects/8473,2025-06-11 05:34:05.529176+00:00,2015-07-14 18:49:11.806306+00:00,58,地殻,地殻,73,1,,1,1,2,0,0,2
8474,vocabulary,https://api.wanikani.com/v2/subjects/8474,2025-06-11 05:34:05.549526+00:00,2015-07-14 18:50:33.835204+00:00,58,淑やか,淑やか,74,1,,1,1,1,0,0,2
8475,vocabulary,https://api.wanikani.com/v2/subjects/8475,2025-06-11 05:34:05.562722+00:00,2015-07-14 18:51:37.398691+00:00,58,淑女,淑女,75,1,,1,1,2,0,0,1
8476,vocabulary,https://api.wanikani.com/v2/subjects/8476,2025-06-11 05:34:05.575382+00:00,2015-07-14 18:52:49.990259+00:00,58,汚濁,汚濁,76,1,,1,1,2,0,0,2
8477,vocabulary,https://api.wanikani.com/v2/subjects/8477,2025-06-11 05:34:05.592195+00:00,2015-07-14 18:54:01.909833+00:00,58,濁す,濁す,77,1,,1,1,1,0,0,2
8478,vocabulary,https://api.wanikani.com/v2/subjects/8478,2026-04-09 01:41:09.901507+00:00,2015-07-14 18:54:57.655329+00:00,58,濁流,濁流,78,1,,1,1,2,0,0,1
8479,vocabulary,https://api.wanikani.com/v2/subjects/8479,2025-10-01 06:10:30.112101+00:00,2015-07-14 18:55:59.592155+00:00,58,起訴猶予,起訴猶予,79,1,,1,1,4,0,0,1
8480,vocabulary,https://api.wanikani.com/v2/subjects/8480,2025-06-11 23:23:47.975841+00:00,2015-07-14 18:57:23.996783+00:00,58,執行猶予,執行猶予,80,1,,1,1,4,0,0,2
8481,vocabulary,https://api.wanikani.com/v2/subjects/8481,2025-11-13 22:33:14.860110+00:00,2015-07-14 18:58:48.550309+00:00,58,瑞々しい,瑞々しい,81,1,,1,1,2,0,0,1
8482,vocabulary,https://api.wanikani.com/v2/subjects/8482,2025-12-03 19:48:42.672332+00:00,2015-07-14 19:00:00.246102+00:00,58,硫酸,硫酸,82,1,,1,1,2,0,0,1
8483,vocabulary,https://api.wanikani.com/v2/subjects/8483,2026-02-25 19:18:34.258471+00:00,2015-07-14 19:00:52.289118+00:00,58,窃盗,窃盗,83,1,,1,1,2,0,0,3
8484,vocabulary,https://api.wanikani.com/v2/subjects/8484,2026-03-02 23:15:52.231082+00:00,2015-07-14 19:02:02.807900+00:00,58,紳士協定,紳士協定,84,1,,1,1,4,0,0,1
8485,vocabulary,https://api.wanikani.com/v2/subjects/8485,2025-06-11 05:34:05.721813+00:00,2015-07-14 19:03:39.911189+00:00,37,絹,絹,80,1,,1,1,1,0,0,1
8486,vocabulary,https://api.wanikani.com/v2/subjects/8486,2025-07-28 16:59:44.337071+00:00,2015-07-14 19:04:47.032507+00:00,58,絹糸,絹糸,86,1,,1,1,2,0,0,1
8487,vocabulary,https://api.wanikani.com/v2/subjects/8487,2025-11-03 23:36:48.371022+00:00,2015-07-14 20:55:33.906910+00:00,58,金縛り,金縛り,87,1,,1,1,2,0,0,1
8488,vocabulary,https://api.wanikani.com/v2/subjects/8488,2025-06-11 05:34:05.762443+00:00,2015-07-14 21:00:11.950849+00:00,58,縛り首,縛り首,88,1,,1,1,2,0,0,1
8489,vocabulary,https://api.wanikani.com/v2/subjects/8489,2025-06-11 05:34:05.776242+00:00,2015-07-14 21:01:55.101965+00:00,58,縫目,縫目,89,1,,1,1,2,0,0,1
8490,vocabulary,https://api.wanikani.com/v2/subjects/8490,2025-06-11 05:34:05.790691+00:00,2015-07-14 21:03:07.155172+00:00,58,肖像,肖像,90,1,,1,1,2,0,0,2
8491,vocabulary,https://api.wanikani.com/v2/subjects/8491,2025-06-11 05:34:05.814687+00:00,2015-07-14 21:04:04.869565+00:00,58,藩,藩,91,1,,1,1,1,0,0,2
8492,vocabulary,https://api.wanikani.com/v2/subjects/8492,2025-06-11 05:34:05.834367+00:00,2015-07-14 21:06:27.441244+00:00,58,藩主,藩主,92,1,,1,1,2,0,0,1
8493,vocabulary,https://api.wanikani.com/v2/subjects/8493,2026-02-17 02:20:41.824685+00:00,2015-07-14 21:07:23.869500+00:00,56,蝶々,蝶々,91,1,,1,1,2,0,0,1
8494,vocabulary,https://api.wanikani.com/v2/subjects/8494,2025-06-11 05:34:05.864710+00:00,2015-07-14 21:08:34.751857+00:00,58,棋譜,棋譜,93,1,,1,1,2,0,0,1
8495,vocabulary,https://api.wanikani.com/v2/subjects/8495,2026-03-02 22:48:57.173938+00:00,2015-07-14 21:09:39.242760+00:00,58,楽譜,楽譜,94,1,,1,1,2,0,0,1
8496,vocabulary,https://api.wanikani.com/v2/subjects/8496,2026-03-04 01:19:34.289620+00:00,2015-07-14 21:10:56.144127+00:00,58,系譜,系譜,95,1,,1,1,2,0,0,1
8497,vocabulary,https://api.wanikani.com/v2/subjects/8497,2025-06-11 05:34:05.909300+00:00,2015-07-14 21:11:59.707125+00:00,58,年譜,年譜,96,1,,1,1,2,0,0,1
8498,vocabulary,https://api.wanikani.com/v2/subjects/8498,2025-06-11 05:34:05.922345+00:00,2015-07-14 21:12:47.344776+00:00,58,譜面,譜面,97,1,,1,1,2,0,0,1
8499,vocabulary,https://api.wanikani.com/v2/subjects/8499,2025-12-03 19:41:42.780592+00:00,2015-07-14 21:13:47.728393+00:00,58,恩赦,恩赦,98,1,,1,1,2,0,0,1
8500,vocabulary,https://api.wanikani.com/v2/subjects/8500,2025-06-11 05:34:05.955951+00:00,2015-07-14 21:14:43.694098+00:00,58,赦免,赦免,99,1,,1,1,2,0,0,2
8501,vocabulary,https://api.wanikani.com/v2/subjects/8501,2025-06-11 05:34:05.970023+00:00,2015-07-14 21:15:45.317974+00:00,58,容赦,容赦,100,1,,1,1,2,0,0,2
8502,vocabulary,https://api.wanikani.com/v2/subjects/8502,2026-04-04 20:17:45.612577+00:00,2015-07-14 21:16:32.436073+00:00,58,更迭,更迭,101,1,,1,1,2,0,0,2
8503,vocabulary,https://api.wanikani.com/v2/subjects/8503,2025-06-11 05:34:05.996336+00:00,2015-07-14 21:17:24.254986+00:00,58,晩酌,晩酌,102,1,,1,1,2,0,0,2
8504,vocabulary,https://api.wanikani.com/v2/subjects/8504,2025-06-11 05:34:06.022674+00:00,2015-07-14 21:18:19.246090+00:00,58,酌む,酌む,103,1,,1,1,1,0,0,2
8505,vocabulary,https://api.wanikani.com/v2/subjects/8505,2025-06-11 05:34:06.035881+00:00,2015-07-14 21:19:28.560936+00:00,58,錠,錠,104,1,,1,1,1,0,0,2
8506,vocabulary,https://api.wanikani.com/v2/subjects/8506,2025-06-11 05:34:06.049023+00:00,2015-07-14 21:21:51.569188+00:00,58,手錠,手錠,105,1,,1,1,2,0,0,1
8507,vocabulary,https://api.wanikani.com/v2/subjects/8507,2025-06-11 05:34:06.061255+00:00,2015-07-14 21:22:51.064116+00:00,58,錠剤,錠剤,106,1,,1,1,2,0,0,1
8508,vocabulary,https://api.wanikani.com/v2/subjects/8508,2025-06-11 05:34:06.076476+00:00,2015-07-14 21:23:51.436951+00:00,58,陪審,陪審,107,1,,1,1,2,0,0,1
8509,vocabulary,https://api.wanikani.com/v2/subjects/8509,2025-06-11 05:34:06.091225+00:00,2015-07-14 21:24:45.560014+00:00,58,飽き,飽き,108,1,,1,1,1,0,0,1
8510,vocabulary,https://api.wanikani.com/v2/subjects/8510,2025-06-11 05:34:06.105357+00:00,2015-07-14 21:25:45.097374+00:00,58,飽くまでも,飽くまでも,109,1,,1,1,1,0,0,1
8511,vocabulary,https://api.wanikani.com/v2/subjects/8511,2025-06-11 05:34:06.132126+00:00,2015-07-14 21:27:00.327371+00:00,58,鶏,鶏,110,1,,1,1,1,0,0,1
8512,vocabulary,https://api.wanikani.com/v2/subjects/8512,2025-06-11 05:34:06.145033+00:00,2015-07-14 21:28:38.117498+00:00,58,鶏肉,鶏肉,111,1,,1,1,2,0,0,1
8513,vocabulary,https://api.wanikani.com/v2/subjects/8513,2025-06-11 05:34:06.158100+00:00,2015-07-14 21:29:56.565036+00:00,58,鶏卵,鶏卵,112,1,,1,1,2,0,0,1
8514,vocabulary,https://api.wanikani.com/v2/subjects/8514,2025-11-17 19:40:05.658345+00:00,2015-07-14 21:31:08.115940+00:00,58,養鶏,養鶏,113,1,,1,1,2,0,0,1
8515,vocabulary,https://api.wanikani.com/v2/subjects/8515,2026-01-27 00:53:32.555199+00:00,2015-07-15 19:02:57.503361+00:00,59,早乙女,早乙女,44,1,,1,1,3,0,0,2
8516,vocabulary,https://api.wanikani.com/v2/subjects/8516,2025-11-27 22:54:02.046382+00:00,2015-07-15 19:10:36.723772+00:00,59,東亜,東亜,45,1,,1,1,2,0,0,1
8517,vocabulary,https://api.wanikani.com/v2/subjects/8517,2026-01-23 01:40:34.468616+00:00,2015-07-15 19:12:31.603902+00:00,59,侮蔑,侮蔑,46,1,,1,1,2,0,0,2
8518,vocabulary,https://api.wanikani.com/v2/subjects/8518,2025-06-11 05:34:06.241092+00:00,2015-07-15 19:14:22.133518+00:00,59,侮る,侮る,47,1,,1,1,1,0,0,2
8519,vocabulary,https://api.wanikani.com/v2/subjects/8519,2025-06-11 05:34:06.256259+00:00,2015-07-15 19:16:47.638351+00:00,59,侮辱,侮辱,48,1,,1,1,2,0,0,3
8520,vocabulary,https://api.wanikani.com/v2/subjects/8520,2025-06-11 05:34:06.271117+00:00,2015-07-15 19:18:09.524010+00:00,59,凸凹,凸凹,49,1,,1,1,2,0,0,4
8521,vocabulary,https://api.wanikani.com/v2/subjects/8521,2025-06-11 05:34:06.290760+00:00,2015-07-15 19:21:29.516756+00:00,59,凹む,凹む,50,1,,1,1,1,0,0,1
8522,vocabulary,https://api.wanikani.com/v2/subjects/8522,2025-06-11 05:34:06.304441+00:00,2015-07-15 19:24:25.745400+00:00,59,卑屈,卑屈,51,1,,1,1,2,0,0,2
8523,vocabulary,https://api.wanikani.com/v2/subjects/8523,2025-06-11 05:34:06.317248+00:00,2015-07-15 19:25:22.086854+00:00,59,卑劣,卑劣,52,1,,1,1,2,0,0,2
8524,vocabulary,https://api.wanikani.com/v2/subjects/8524,2026-03-31 18:01:24.564442+00:00,2015-07-15 19:28:42.656853+00:00,36,叔父,叔父,61,1,,1,1,2,0,0,1
8525,vocabulary,https://api.wanikani.com/v2/subjects/8525,2025-06-11 05:34:06.340516+00:00,2015-07-15 20:26:40.533276+00:00,36,叔母,叔母,64,1,,1,1,2,0,0,1
8526,vocabulary,https://api.wanikani.com/v2/subjects/8526,2025-11-17 19:20:50.221396+00:00,2015-07-15 20:27:32.171658+00:00,59,吟味,吟味,53,1,,1,1,2,0,0,2
8527,vocabulary,https://api.wanikani.com/v2/subjects/8527,2025-06-11 05:34:06.365207+00:00,2015-07-15 20:37:50.826310+00:00,59,堪える,堪える,54,1,,1,1,1,0,0,3
8528,vocabulary,https://api.wanikani.com/v2/subjects/8528,2025-06-11 05:34:06.376936+00:00,2015-07-15 20:39:48.520144+00:00,59,婚姻,婚姻,55,1,,1,1,2,0,0,3
8529,vocabulary,https://api.wanikani.com/v2/subjects/8529,2025-06-11 05:34:06.390669+00:00,2015-07-15 20:40:38.177316+00:00,59,駐屯,駐屯,56,1,,1,1,2,0,0,2
8530,vocabulary,https://api.wanikani.com/v2/subjects/8530,2025-10-01 06:10:30.315687+00:00,2015-07-15 20:41:40.723280+00:00,59,岬,岬,57,1,,1,1,1,0,0,1
8531,vocabulary,https://api.wanikani.com/v2/subjects/8531,2026-03-18 00:13:57.805665+00:00,2015-07-15 20:44:34.154533+00:00,59,峠,峠,58,1,,1,1,1,0,0,2
8532,vocabulary,https://api.wanikani.com/v2/subjects/8532,2025-06-11 05:34:06.433187+00:00,2015-07-15 20:48:44.875807+00:00,59,崇高,崇高,59,1,,1,1,2,0,0,2
8533,vocabulary,https://api.wanikani.com/v2/subjects/8533,2025-06-11 05:34:06.449189+00:00,2015-07-15 20:51:32.680474+00:00,59,崇拝,崇拝,60,1,,1,1,2,0,0,2
8534,vocabulary,https://api.wanikani.com/v2/subjects/8534,2025-06-11 05:34:06.462523+00:00,2015-07-15 20:52:25.920409+00:00,59,惜しまない,惜しまない,61,1,,1,1,1,0,0,1
8535,vocabulary,https://api.wanikani.com/v2/subjects/8535,2025-10-16 19:53:28.756562+00:00,2015-07-15 20:53:18.681266+00:00,59,慶事,慶事,62,1,,1,1,2,0,0,1
8536,vocabulary,https://api.wanikani.com/v2/subjects/8536,2025-06-11 05:34:06.499254+00:00,2015-07-15 20:56:10.685346+00:00,59,弁慶,弁慶,63,1,,1,1,2,0,0,2
8537,vocabulary,https://api.wanikani.com/v2/subjects/8537,2025-06-11 05:34:06.511999+00:00,2015-07-15 20:57:50.371931+00:00,59,慶祝,慶祝,64,1,,1,1,2,0,0,2
8538,vocabulary,https://api.wanikani.com/v2/subjects/8538,2025-06-11 05:34:06.525656+00:00,2015-07-15 20:58:58.989846+00:00,59,慶弔,慶弔,65,1,,1,1,2,0,0,1
8539,vocabulary,https://api.wanikani.com/v2/subjects/8539,2025-06-11 05:34:06.537862+00:00,2015-07-15 21:02:07.297014+00:00,59,憂き目,憂き目,66,1,,1,1,2,0,0,1
8540,vocabulary,https://api.wanikani.com/v2/subjects/8540,2025-06-11 05:34:06.563289+00:00,2015-07-15 21:03:22.992989+00:00,28,憧れ,憧れ,75,1,,1,1,1,0,0,2
8541,vocabulary,https://api.wanikani.com/v2/subjects/8541,2025-06-11 05:34:06.585264+00:00,2015-07-15 21:04:40.664154+00:00,27,憧れる,憧れる,75,1,,1,1,1,0,0,2
8542,vocabulary,https://api.wanikani.com/v2/subjects/8542,2025-09-18 04:47:48.160372+00:00,2015-07-15 21:05:47.364898+00:00,59,稚拙,稚拙,67,1,,1,1,2,0,0,2
8543,vocabulary,https://api.wanikani.com/v2/subjects/8543,2025-06-11 05:34:06.616177+00:00,2015-07-15 21:08:04.358145+00:00,59,模擬,模擬,68,1,,1,1,2,0,0,2
8544,vocabulary,https://api.wanikani.com/v2/subjects/8544,2025-06-11 05:34:06.629647+00:00,2015-07-15 21:09:16.973365+00:00,59,擬装,擬装,69,1,,1,1,2,0,0,3
8545,vocabulary,https://api.wanikani.com/v2/subjects/8545,2025-12-10 20:08:33.305820+00:00,2015-07-15 21:12:01.538846+00:00,59,取り敢えず,取り敢えず,70,1,,1,1,2,0,0,2
8546,vocabulary,https://api.wanikani.com/v2/subjects/8546,2025-06-11 05:34:06.715283+00:00,2015-07-15 21:17:15.054578+00:00,59,法曹,法曹,71,1,,1,1,2,0,0,1
8547,vocabulary,https://api.wanikani.com/v2/subjects/8547,2025-09-15 03:18:19.722322+00:00,2015-07-15 21:21:13.587959+00:00,59,ご無沙汰,ご無沙汰,72,1,,1,1,3,0,0,2
8548,vocabulary,https://api.wanikani.com/v2/subjects/8548,2025-06-11 05:34:06.742246+00:00,2015-07-15 21:22:14.476243+00:00,59,流浪,流浪,73,1,,1,1,2,0,0,2
8549,vocabulary,https://api.wanikani.com/v2/subjects/8549,2025-06-11 05:34:06.758026+00:00,2015-07-15 21:24:47.244705+00:00,59,浪費,浪費,74,1,,1,1,2,0,0,3
8550,vocabulary,https://api.wanikani.com/v2/subjects/8550,2025-11-13 02:08:38.914766+00:00,2015-07-15 21:27:06.967019+00:00,59,放浪,放浪,75,1,,1,1,2,0,0,3
8551,vocabulary,https://api.wanikani.com/v2/subjects/8551,2025-12-04 08:41:25.964816+00:00,2015-07-15 21:28:08.055173+00:00,59,浪人,浪人,76,1,,1,1,2,0,0,3
8552,vocabulary,https://api.wanikani.com/v2/subjects/8552,2026-02-04 06:25:49.820187+00:00,2015-07-15 21:29:30.348771+00:00,59,浮浪者,浮浪者,77,1,,1,1,3,0,0,1
8553,vocabulary,https://api.wanikani.com/v2/subjects/8553,2025-06-11 05:34:06.825554+00:00,2015-07-15 21:31:14.439317+00:00,59,漆,漆,78,1,,1,1,1,0,0,1
8554,vocabulary,https://api.wanikani.com/v2/subjects/8554,2025-06-11 05:34:06.840675+00:00,2015-07-15 21:32:54.345695+00:00,59,漆器,漆器,79,1,,1,1,2,0,0,1
8555,vocabulary,https://api.wanikani.com/v2/subjects/8555,2025-06-11 05:34:06.854902+00:00,2015-07-15 21:34:22.377391+00:00,59,漆黒,漆黒,80,1,,1,1,2,0,0,2
8556,vocabulary,https://api.wanikani.com/v2/subjects/8556,2025-11-08 00:22:55.709853+00:00,2015-07-15 21:44:27.806162+00:00,37,漬物,漬物,85,1,,1,1,2,0,0,1
8557,vocabulary,https://api.wanikani.com/v2/subjects/8557,2025-06-16 18:16:57.043022+00:00,2015-07-15 21:45:55.553763+00:00,38,〜漬け,〜漬け,96,1,,1,1,1,0,0,1
8558,vocabulary,https://api.wanikani.com/v2/subjects/8558,2025-06-11 05:34:06.944483+00:00,2015-07-15 21:53:15.159589+00:00,42,漬かる,漬かる,84,1,,1,1,1,0,0,2
8559,vocabulary,https://api.wanikani.com/v2/subjects/8559,2025-12-04 08:47:52.037199+00:00,2015-07-15 21:54:11.883649+00:00,59,甚大,甚大,81,1,,1,1,2,0,0,2
8560,vocabulary,https://api.wanikani.com/v2/subjects/8560,2026-03-29 19:25:37.753432+00:00,2015-07-15 21:56:06.664563+00:00,59,甚だ,甚だ,82,1,,1,1,1,0,0,1
8561,vocabulary,https://api.wanikani.com/v2/subjects/8561,2025-06-11 05:34:06.987007+00:00,2015-07-15 22:00:28.181279+00:00,59,親睦,親睦,83,1,,1,1,2,0,0,2
8562,vocabulary,https://api.wanikani.com/v2/subjects/8562,2025-09-18 02:01:16.682053+00:00,2015-07-15 22:02:15.334607+00:00,59,暗礁,暗礁,84,1,,1,1,2,0,0,1
8563,vocabulary,https://api.wanikani.com/v2/subjects/8563,2025-06-11 05:34:07.022039+00:00,2015-07-15 22:03:09.527392+00:00,59,環礁,環礁,85,1,,1,1,2,0,0,1
8564,vocabulary,https://api.wanikani.com/v2/subjects/8564,2025-12-10 21:18:14.999229+00:00,2015-07-15 22:04:32.428080+00:00,59,岩礁,岩礁,86,1,,1,1,2,0,0,1
8565,vocabulary,https://api.wanikani.com/v2/subjects/8565,2025-06-11 05:34:07.049901+00:00,2015-07-15 22:06:11.649630+00:00,59,禍根,禍根,87,1,,1,1,2,0,0,1
8566,vocabulary,https://api.wanikani.com/v2/subjects/8566,2025-06-11 05:34:07.063258+00:00,2015-07-15 22:07:23.674434+00:00,59,戦禍,戦禍,88,1,,1,1,2,0,0,1
8567,vocabulary,https://api.wanikani.com/v2/subjects/8567,2025-06-11 05:34:07.075909+00:00,2015-07-15 22:08:39.835915+00:00,59,危篤,危篤,89,1,,1,1,2,0,0,2
8568,vocabulary,https://api.wanikani.com/v2/subjects/8568,2025-06-11 05:34:07.092699+00:00,2015-07-15 22:10:38.974066+00:00,59,紡ぐ,紡ぐ,90,1,,1,1,1,0,0,2
8569,vocabulary,https://api.wanikani.com/v2/subjects/8569,2025-06-11 05:34:07.105405+00:00,2015-07-15 22:13:10.780143+00:00,59,紡績,紡績,91,1,,1,1,2,0,0,2
8570,vocabulary,https://api.wanikani.com/v2/subjects/8570,2025-06-11 05:34:07.120516+00:00,2015-07-15 22:14:04.554275+00:00,59,紡織,紡織,92,1,,1,1,2,0,0,1
8571,vocabulary,https://api.wanikani.com/v2/subjects/8571,2025-06-11 05:34:07.135079+00:00,2015-07-15 22:15:20.375164+00:00,59,胆,胆,93,1,,1,1,1,0,0,1
8572,vocabulary,https://api.wanikani.com/v2/subjects/8572,2025-06-11 05:34:07.147651+00:00,2015-07-15 22:16:51.253250+00:00,59,魂胆,魂胆,94,1,,1,1,2,0,0,2
8573,vocabulary,https://api.wanikani.com/v2/subjects/8573,2025-06-11 05:34:07.159984+00:00,2015-07-15 22:17:43.707580+00:00,59,胆石,胆石,95,1,,1,1,2,0,0,1
8574,vocabulary,https://api.wanikani.com/v2/subjects/8574,2025-12-04 08:47:52.037199+00:00,2015-07-15 22:18:33.822733+00:00,59,大胆,大胆,96,1,,1,1,2,0,0,2
