review_stat_id,object,url,data_updated_at,data_created_at,subject_id,data_subject_type,data_meaning_correct,data_meaning_incorrect,data_meaning_max_streak,data_meaning_current_streak,data_reading_correct,data_reading_incorrect,data_reading_max_streak,data_reading_current_streak,data_percentage_correct,data_hidden
691650603,review_statistic,https://api.wanikani.com/v2/review_statistics/691650603,2026-03-30 12:21:33.233903+00:00,2026-03-02 13:34:40.075752+00:00,5758,vocabulary,6,0,6,6,6,0,6,6,100,False
691650619,review_statistic,https://api.wanikani.com/v2/review_statistics/691650619,2026-04-08 17:00:17.686211+00:00,2026-03-02 13:34:44.507278+00:00,5765,vocabulary,9,1,5,5,9,0,9,9,95,False
691654845,review_statistic,https://api.wanikani.com/v2/review_statistics/691654845,2026-03-29 14:05:37.784756+00:00,2026-03-02 13:37:25.602565+00:00,5788,vocabulary,6,0,6,6,6,0,6,6,100,False
691654854,review_statistic,https://api.wanikani.com/v2/review_statistics/691654854,2026-03-29 14:11:47.314435+00:00,2026-03-02 13:37:31.232859+00:00,5782,vocabulary,6,0,6,6,6,0,6,6,100,False
691654858,review_statistic,https://api.wanikani.com/v2/review_statistics/691654858,2026-03-29 14:24:16.895979+00:00,2026-03-02 13:37:33.210719+00:00,5791,vocabulary,6,0,6,6,6,0,6,6,100,False
691654872,review_statistic,https://api.wanikani.com/v2/review_statistics/691654872,2026-03-29 14:06:34.112742+00:00,2026-03-02 13:37:45.323803+00:00,5797,vocabulary,6,0,6,6,6,0,6,6,100,False
691654881,review_statistic,https://api.wanikani.com/v2/review_statistics/691654881,2026-03-29 14:05:09.546643+00:00,2026-03-02 13:37:50.239591+00:00,5770,vocabulary,6,0,6,6,6,0,6,6,100,False
691655080,review_statistic,https://api.wanikani.com/v2/review_statistics/691655080,2026-03-30 02:00:39.098004+00:00,2026-03-02 13:39:24.745040+00:00,5821,vocabulary,6,0,6,6,6,0,6,6,100,False
691655083,review_statistic,https://api.wanikani.com/v2/review_statistics/691655083,2026-04-09 18:37:11.171966+00:00,2026-03-02 13:39:26.562660+00:00,5829,vocabulary,9,0,9,9,9,1,5,5,95,False
691655123,review_statistic,https://api.wanikani.com/v2/review_statistics/691655123,2026-04-10 21:36:25.114326+00:00,2026-03-02 13:39:47.555007+00:00,5834,vocabulary,15,0,15,15,15,4,4,4,88,False
691655133,review_statistic,https://api.wanikani.com/v2/review_statistics/691655133,2026-03-28 21:33:47.682010+00:00,2026-03-02 13:39:53.117084+00:00,5816,vocabulary,11,1,7,4,11,2,7,7,88,False
691655152,review_statistic,https://api.wanikani.com/v2/review_statistics/691655152,2026-04-08 13:03:57.929814+00:00,2026-03-02 13:40:02.171656+00:00,8725,vocabulary,14,3,5,4,14,1,7,7,88,False
692196555,review_statistic,https://api.wanikani.com/v2/review_statistics/692196555,2026-03-30 02:00:06.539321+00:00,2026-03-03 13:31:27.497730+00:00,5763,vocabulary,6,0,6,6,6,0,6,6,100,False
692196576,review_statistic,https://api.wanikani.com/v2/review_statistics/692196576,2026-03-30 12:28:33.670788+00:00,2026-03-03 13:31:35.604859+00:00,5743,vocabulary,6,0,6,6,6,0,6,6,100,False
692196602,review_statistic,https://api.wanikani.com/v2/review_statistics/692196602,2026-03-30 01:57:36.044374+00:00,2026-03-03 13:31:47.498978+00:00,5773,vocabulary,6,0,6,6,6,0,6,6,100,False
692196615,review_statistic,https://api.wanikani.com/v2/review_statistics/692196615,2026-04-08 00:34:30.695098+00:00,2026-03-03 13:31:50.770393+00:00,5733,vocabulary,8,0,8,8,8,1,5,3,94,False
692196621,review_statistic,https://api.wanikani.com/v2/review_statistics/692196621,2026-04-09 18:38:02.517181+00:00,2026-03-03 13:31:52.779456+00:00,5779,vocabulary,9,0,9,9,9,1,5,5,95,False
692196920,review_statistic,https://api.wanikani.com/v2/review_statistics/692196920,2026-03-30 12:24:29.041684+00:00,2026-03-03 13:34:20.380615+00:00,5790,vocabulary,6,0,6,6,6,0,6,6,100,False
692196926,review_statistic,https://api.wanikani.com/v2/review_statistics/692196926,2026-03-30 12:20:12.472482+00:00,2026-03-03 13:34:22.399493+00:00,5786,vocabulary,6,0,6,6,6,0,6,6,100,False
692196941,review_statistic,https://api.wanikani.com/v2/review_statistics/692196941,2026-03-30 12:20:03.554216+00:00,2026-03-03 13:34:28.255266+00:00,5792,vocabulary,6,0,6,6,6,0,6,6,100,False
692196958,review_statistic,https://api.wanikani.com/v2/review_statistics/692196958,2026-03-30 01:56:07.338733+00:00,2026-03-03 13:34:35.292535+00:00,5800,vocabulary,6,0,6,6,6,0,6,6,100,False
692196974,review_statistic,https://api.wanikani.com/v2/review_statistics/692196974,2026-03-30 01:59:08.806044+00:00,2026-03-03 13:34:44.145239+00:00,5804,vocabulary,6,0,6,6,6,0,6,6,100,False
692197076,review_statistic,https://api.wanikani.com/v2/review_statistics/692197076,2026-03-30 01:57:45.831276+00:00,2026-03-03 13:35:38.838171+00:00,5814,vocabulary,6,0,6,6,6,0,6,6,100,False
692197078,review_statistic,https://api.wanikani.com/v2/review_statistics/692197078,2026-03-30 01:48:59.033382+00:00,2026-03-03 13:35:41.567654+00:00,5832,vocabulary,6,0,6,6,6,0,6,6,100,False
692197096,review_statistic,https://api.wanikani.com/v2/review_statistics/692197096,2026-03-30 12:34:48.128748+00:00,2026-03-03 13:35:55.217100+00:00,7722,vocabulary,6,0,6,6,6,0,6,6,100,False
692197111,review_statistic,https://api.wanikani.com/v2/review_statistics/692197111,2026-03-30 12:40:48.253170+00:00,2026-03-03 13:36:06.456934+00:00,5824,vocabulary,6,0,6,6,6,0,6,6,100,False
692197114,review_statistic,https://api.wanikani.com/v2/review_statistics/692197114,2026-03-30 12:27:47.649022+00:00,2026-03-03 13:36:08.755234+00:00,5822,vocabulary,6,0,6,6,6,0,6,6,100,False
692737481,review_statistic,https://api.wanikani.com/v2/review_statistics/692737481,2026-03-30 12:33:58.529129+00:00,2026-03-04 13:08:15.133717+00:00,5735,vocabulary,6,0,6,6,6,0,6,6,100,False
692737494,review_statistic,https://api.wanikani.com/v2/review_statistics/692737494,2026-03-30 12:36:24.207552+00:00,2026-03-04 13:08:22.806930+00:00,5776,vocabulary,6,0,6,6,6,0,6,6,100,False
692737501,review_statistic,https://api.wanikani.com/v2/review_statistics/692737501,2026-04-01 23:28:35.172484+00:00,2026-03-04 13:08:25.970095+00:00,5752,vocabulary,8,0,8,8,8,1,7,7,94,False
692737537,review_statistic,https://api.wanikani.com/v2/review_statistics/692737537,2026-04-10 21:34:17.285260+00:00,2026-03-04 13:08:43.368229+00:00,5739,vocabulary,9,0,9,9,9,1,5,5,95,False
692737541,review_statistic,https://api.wanikani.com/v2/review_statistics/692737541,2026-03-30 12:24:02.305628+00:00,2026-03-04 13:08:46.827975+00:00,5784,vocabulary,6,0,6,6,6,0,6,6,100,False
692738202,review_statistic,https://api.wanikani.com/v2/review_statistics/692738202,2026-03-31 02:16:16.998222+00:00,2026-03-04 13:14:20.399138+00:00,5813,vocabulary,6,0,6,6,6,0,6,6,100,False
692738213,review_statistic,https://api.wanikani.com/v2/review_statistics/692738213,2026-04-09 18:36:56.254152+00:00,2026-03-04 13:14:25.494181+00:00,5802,vocabulary,9,0,9,9,9,1,5,5,95,False
692738228,review_statistic,https://api.wanikani.com/v2/review_statistics/692738228,2026-03-30 01:49:04.191935+00:00,2026-03-04 13:14:33.336175+00:00,5796,vocabulary,6,0,6,6,6,0,6,6,100,False
692738242,review_statistic,https://api.wanikani.com/v2/review_statistics/692738242,2026-03-31 02:07:33.635074+00:00,2026-03-04 13:14:39.019438+00:00,5818,vocabulary,6,0,6,6,6,0,6,6,100,False
692738256,review_statistic,https://api.wanikani.com/v2/review_statistics/692738256,2026-03-31 02:03:54.882210+00:00,2026-03-04 13:14:44.673783+00:00,5823,vocabulary,6,0,6,6,6,0,6,6,100,False
692738446,review_statistic,https://api.wanikani.com/v2/review_statistics/692738446,2026-03-31 02:03:31.830334+00:00,2026-03-04 13:15:44.844743+00:00,5836,vocabulary,6,0,6,6,6,0,6,6,100,False
692738467,review_statistic,https://api.wanikani.com/v2/review_statistics/692738467,2026-03-31 01:57:43.858481+00:00,2026-03-04 13:15:52.811451+00:00,5833,vocabulary,6,0,6,6,6,0,6,6,100,False
692738489,review_statistic,https://api.wanikani.com/v2/review_statistics/692738489,2026-03-30 12:34:13.713922+00:00,2026-03-04 13:16:00.599684+00:00,7608,vocabulary,6,0,6,6,6,0,6,6,100,False
692738498,review_statistic,https://api.wanikani.com/v2/review_statistics/692738498,2026-03-30 12:24:41.145089+00:00,2026-03-04 13:16:03.622474+00:00,5826,vocabulary,6,0,6,6,6,0,6,6,100,False
692738507,review_statistic,https://api.wanikani.com/v2/review_statistics/692738507,2026-03-30 12:23:50.279980+00:00,2026-03-04 13:16:06.002299+00:00,8878,vocabulary,6,0,6,6,6,0,6,6,100,False
694322876,review_statistic,https://api.wanikani.com/v2/review_statistics/694322876,2026-04-05 14:19:39.990069+00:00,2026-03-07 16:57:09.524885+00:00,359,radical,6,0,6,6,6,0,6,6,100,False
694322882,review_statistic,https://api.wanikani.com/v2/review_statistics/694322882,2026-04-05 14:27:13.144070+00:00,2026-03-07 16:57:11.273186+00:00,360,radical,6,0,6,6,6,0,6,6,100,False
694322886,review_statistic,https://api.wanikani.com/v2/review_statistics/694322886,2026-04-01 23:40:56.405443+00:00,2026-03-07 16:57:12.678234+00:00,429,radical,6,0,6,6,6,0,6,6,100,False
694323669,review_statistic,https://api.wanikani.com/v2/review_statistics/694323669,2026-04-01 23:28:37.009123+00:00,2026-03-07 16:59:59.146388+00:00,5768,vocabulary,6,0,6,6,6,0,6,6,100,False
694323676,review_statistic,https://api.wanikani.com/v2/review_statistics/694323676,2026-04-01 23:35:41.689461+00:00,2026-03-07 17:00:05.089756+00:00,5767,vocabulary,6,0,6,6,6,0,6,6,100,False
694323686,review_statistic,https://api.wanikani.com/v2/review_statistics/694323686,2026-04-01 23:33:53.712189+00:00,2026-03-07 17:00:07.272432+00:00,5737,vocabulary,6,0,6,6,6,0,6,6,100,False
694323694,review_statistic,https://api.wanikani.com/v2/review_statistics/694323694,2026-03-28 21:26:27.302764+00:00,2026-03-07 17:00:11.273484+00:00,5740,vocabulary,8,0,8,8,8,1,4,4,94,False
694323700,review_statistic,https://api.wanikani.com/v2/review_statistics/694323700,2026-04-05 13:52:03.397349+00:00,2026-03-07 17:00:13.736392+00:00,5772,vocabulary,9,2,5,4,9,1,5,4,86,False
694323896,review_statistic,https://api.wanikani.com/v2/review_statistics/694323896,2026-04-01 23:39:12.371114+00:00,2026-03-07 17:01:38.415550+00:00,5794,vocabulary,6,0,6,6,6,0,6,6,100,False
694323911,review_statistic,https://api.wanikani.com/v2/review_statistics/694323911,2026-04-01 23:41:22.869293+00:00,2026-03-07 17:01:45.411162+00:00,5793,vocabulary,6,0,6,6,6,0,6,6,100,False
694323920,review_statistic,https://api.wanikani.com/v2/review_statistics/694323920,2026-04-01 23:33:11.566830+00:00,2026-03-07 17:01:51.145561+00:00,5789,vocabulary,6,0,6,6,6,0,6,6,100,False
694323968,review_statistic,https://api.wanikani.com/v2/review_statistics/694323968,2026-04-01 23:39:55.020898+00:00,2026-03-07 17:02:13.779366+00:00,5801,vocabulary,6,0,6,6,6,0,6,6,100,False
694323982,review_statistic,https://api.wanikani.com/v2/review_statistics/694323982,2026-04-01 23:37:18.339035+00:00,2026-03-07 17:02:18.697888+00:00,5803,vocabulary,6,0,6,6,6,0,6,6,100,False
694325930,review_statistic,https://api.wanikani.com/v2/review_statistics/694325930,2026-04-01 23:34:06.359842+00:00,2026-03-07 17:03:42.992367+00:00,5819,vocabulary,6,0,6,6,6,0,6,6,100,False
694325942,review_statistic,https://api.wanikani.com/v2/review_statistics/694325942,2026-04-06 11:26:39.979186+00:00,2026-03-07 17:03:46.322413+00:00,5830,vocabulary,8,1,5,5,8,0,8,8,94,False
694325957,review_statistic,https://api.wanikani.com/v2/review_statistics/694325957,2026-04-01 23:41:50.314777+00:00,2026-03-07 17:03:52.138807+00:00,5828,vocabulary,6,0,6,6,6,0,6,6,100,False
694325973,review_statistic,https://api.wanikani.com/v2/review_statistics/694325973,2026-04-01 23:35:12.844765+00:00,2026-03-07 17:04:01.335830+00:00,5825,vocabulary,6,0,6,6,6,0,6,6,100,False
694325980,review_statistic,https://api.wanikani.com/v2/review_statistics/694325980,2026-04-03 02:36:21.612999+00:00,2026-03-07 17:04:04.688327+00:00,5815,vocabulary,6,0,6,6,6,0,6,6,100,False
694884140,review_statistic,https://api.wanikani.com/v2/review_statistics/694884140,2026-04-06 18:33:27.965301+00:00,2026-03-08 16:05:07.015079+00:00,5831,vocabulary,7,1,7,7,7,0,7,7,93,False
694884147,review_statistic,https://api.wanikani.com/v2/review_statistics/694884147,2026-04-03 12:21:46.881496+00:00,2026-03-08 16:05:10.364160+00:00,5835,vocabulary,6,0,6,6,6,0,6,6,100,False
694884154,review_statistic,https://api.wanikani.com/v2/review_statistics/694884154,2026-03-31 02:04:49.287563+00:00,2026-03-08 16:05:14.774941+00:00,8810,vocabulary,8,0,8,8,8,1,4,4,94,False
694884160,review_statistic,https://api.wanikani.com/v2/review_statistics/694884160,2026-04-05 13:54:30.534590+00:00,2026-03-08 16:05:17.141745+00:00,7473,vocabulary,7,0,7,7,7,2,5,2,88,False
694884171,review_statistic,https://api.wanikani.com/v2/review_statistics/694884171,2026-04-05 14:07:25.047112+00:00,2026-03-08 16:05:21.604606+00:00,8879,vocabulary,7,0,7,7,7,1,5,2,93,False
694884711,review_statistic,https://api.wanikani.com/v2/review_statistics/694884711,2026-04-04 01:19:09.686584+00:00,2026-03-08 16:11:04.006821+00:00,9441,vocabulary,6,0,6,6,6,0,6,6,100,False
694884725,review_statistic,https://api.wanikani.com/v2/review_statistics/694884725,2026-04-07 15:32:09.265952+00:00,2026-03-08 16:11:12.148483+00:00,9059,vocabulary,7,1,5,2,7,1,5,2,88,False
694884737,review_statistic,https://api.wanikani.com/v2/review_statistics/694884737,2026-04-05 14:08:17.654045+00:00,2026-03-08 16:11:19.102193+00:00,5841,vocabulary,6,0,6,6,6,0,6,6,100,False
694884749,review_statistic,https://api.wanikani.com/v2/review_statistics/694884749,2026-04-05 14:14:10.303613+00:00,2026-03-08 16:11:26.242426+00:00,5856,vocabulary,6,0,6,6,6,0,6,6,100,False
694884772,review_statistic,https://api.wanikani.com/v2/review_statistics/694884772,2026-04-03 12:15:30.056051+00:00,2026-03-08 16:11:38.307364+00:00,5852,vocabulary,6,0,6,6,6,0,6,6,100,False
694884988,review_statistic,https://api.wanikani.com/v2/review_statistics/694884988,2026-04-05 14:21:51.455607+00:00,2026-03-08 16:13:28.611647+00:00,5861,vocabulary,6,0,6,6,6,0,6,6,100,False
694884992,review_statistic,https://api.wanikani.com/v2/review_statistics/694884992,2026-04-03 02:36:27.672390+00:00,2026-03-08 16:13:30.646538+00:00,5880,vocabulary,10,2,5,4,10,0,10,10,91,False
694885004,review_statistic,https://api.wanikani.com/v2/review_statistics/694885004,2026-04-04 01:23:50.406324+00:00,2026-03-08 16:13:37.168748+00:00,5902,vocabulary,6,0,6,6,6,0,6,6,100,False
694885008,review_statistic,https://api.wanikani.com/v2/review_statistics/694885008,2026-04-05 14:06:00.358174+00:00,2026-03-08 16:13:39.310785+00:00,5875,vocabulary,6,0,6,6,6,0,6,6,100,False
694885021,review_statistic,https://api.wanikani.com/v2/review_statistics/694885021,2026-04-05 14:25:03.813801+00:00,2026-03-08 16:13:45.301086+00:00,5920,vocabulary,6,0,6,6,6,0,6,6,100,False
695705551,review_statistic,https://api.wanikani.com/v2/review_statistics/695705551,2026-04-06 20:26:11.428383+00:00,2026-03-10 01:05:31.899644+00:00,9387,vocabulary,6,0,6,6,6,0,6,6,100,False
695705580,review_statistic,https://api.wanikani.com/v2/review_statistics/695705580,2026-04-06 20:30:47.119700+00:00,2026-03-10 01:05:45.709664+00:00,5843,vocabulary,6,0,6,6,6,0,6,6,100,False
695705587,review_statistic,https://api.wanikani.com/v2/review_statistics/695705587,2026-04-07 20:05:49.413405+00:00,2026-03-10 01:05:49.736591+00:00,5840,vocabulary,8,0,8,8,8,1,7,7,94,False
695705602,review_statistic,https://api.wanikani.com/v2/review_statistics/695705602,2026-04-06 20:27:19.873931+00:00,2026-03-10 01:05:55.703717+00:00,5725,vocabulary,6,0,6,6,6,0,6,6,100,False
695705615,review_statistic,https://api.wanikani.com/v2/review_statistics/695705615,2026-04-06 19:05:27.537169+00:00,2026-03-10 01:06:01.987929+00:00,5855,vocabulary,6,0,6,6,6,0,6,6,100,False
695707021,review_statistic,https://api.wanikani.com/v2/review_statistics/695707021,2026-04-06 20:26:14.248028+00:00,2026-03-10 01:10:36.430044+00:00,5882,vocabulary,6,0,6,6,6,0,6,6,100,False
695707064,review_statistic,https://api.wanikani.com/v2/review_statistics/695707064,2026-04-08 00:33:13.512753+00:00,2026-03-10 01:10:56.549846+00:00,5870,vocabulary,8,0,8,8,8,1,7,7,94,False
695707079,review_statistic,https://api.wanikani.com/v2/review_statistics/695707079,2026-04-08 22:26:32.967062+00:00,2026-03-10 01:11:04.033857+00:00,5860,vocabulary,7,1,5,2,7,0,7,7,93,False
695707091,review_statistic,https://api.wanikani.com/v2/review_statistics/695707091,2026-04-06 11:26:46.293874+00:00,2026-03-10 01:11:08.871101+00:00,5887,vocabulary,6,0,6,6,6,0,6,6,100,False
695707102,review_statistic,https://api.wanikani.com/v2/review_statistics/695707102,2026-04-10 13:40:08.661817+00:00,2026-03-10 01:11:14.820633+00:00,5883,vocabulary,9,3,5,2,9,0,9,9,86,False
695707510,review_statistic,https://api.wanikani.com/v2/review_statistics/695707510,2026-04-06 18:33:02.367365+00:00,2026-03-10 01:14:45.525499+00:00,6823,vocabulary,6,0,6,6,6,0,6,6,100,False
695707514,review_statistic,https://api.wanikani.com/v2/review_statistics/695707514,2026-04-06 11:25:08.803581+00:00,2026-03-10 01:14:48.020292+00:00,5891,vocabulary,6,0,6,6,6,0,6,6,100,False
695707543,review_statistic,https://api.wanikani.com/v2/review_statistics/695707543,2026-04-06 11:25:23.847417+00:00,2026-03-10 01:15:01.907963+00:00,5922,vocabulary,6,0,6,6,6,0,6,6,100,False
695707560,review_statistic,https://api.wanikani.com/v2/review_statistics/695707560,2026-04-06 11:25:20.165909+00:00,2026-03-10 01:15:11.548811+00:00,5925,vocabulary,6,0,6,6,6,0,6,6,100,False
695707581,review_statistic,https://api.wanikani.com/v2/review_statistics/695707581,2026-04-08 22:13:39.791312+00:00,2026-03-10 01:15:25.317689+00:00,5930,vocabulary,7,0,7,7,7,1,5,2,93,False
696217394,review_statistic,https://api.wanikani.com/v2/review_statistics/696217394,2026-04-08 13:09:10.236184+00:00,2026-03-11 00:25:54.127023+00:00,6580,vocabulary,6,0,6,6,6,0,6,6,100,False
696217689,review_statistic,https://api.wanikani.com/v2/review_statistics/696217689,2026-04-08 22:26:48.447539+00:00,2026-03-11 00:26:08.789595+00:00,9403,vocabulary,6,0,6,6,6,0,6,6,100,False
696217709,review_statistic,https://api.wanikani.com/v2/review_statistics/696217709,2026-04-08 00:34:54.970874+00:00,2026-03-11 00:26:18.818646+00:00,5853,vocabulary,6,0,6,6,6,0,6,6,100,False
696217729,review_statistic,https://api.wanikani.com/v2/review_statistics/696217729,2026-04-08 12:52:55.553359+00:00,2026-03-11 00:26:30.201486+00:00,8977,vocabulary,6,0,6,6,6,0,6,6,100,False
696217764,review_statistic,https://api.wanikani.com/v2/review_statistics/696217764,2026-04-09 19:28:07.925590+00:00,2026-03-11 00:26:32.578092+00:00,5848,vocabulary,8,1,6,6,8,0,8,8,94,False
696217991,review_statistic,https://api.wanikani.com/v2/review_statistics/696217991,2026-04-07 20:09:36.111151+00:00,2026-03-11 00:28:36.297380+00:00,5879,vocabulary,6,0,6,6,6,0,6,6,100,False
696217996,review_statistic,https://api.wanikani.com/v2/review_statistics/696217996,2026-04-08 13:01:52.323467+00:00,2026-03-11 00:28:38.165418+00:00,5863,vocabulary,6,0,6,6,6,0,6,6,100,False
696218019,review_statistic,https://api.wanikani.com/v2/review_statistics/696218019,2026-04-09 18:37:36.735319+00:00,2026-03-11 00:28:46.603371+00:00,5889,vocabulary,8,1,7,7,8,0,8,8,94,False
696218035,review_statistic,https://api.wanikani.com/v2/review_statistics/696218035,2026-04-09 19:29:17.019016+00:00,2026-03-11 00:28:54.362707+00:00,5868,vocabulary,8,1,6,6,8,0,8,8,94,False
696218042,review_statistic,https://api.wanikani.com/v2/review_statistics/696218042,2026-04-08 19:50:43.854346+00:00,2026-03-11 00:28:57.368852+00:00,5899,vocabulary,6,0,6,6,6,0,6,6,100,False
696218260,review_statistic,https://api.wanikani.com/v2/review_statistics/696218260,2026-04-08 13:08:40.913327+00:00,2026-03-11 00:30:41.988507+00:00,5915,vocabulary,7,1,7,7,7,0,7,7,93,False
696218293,review_statistic,https://api.wanikani.com/v2/review_statistics/696218293,2026-04-08 17:02:31.911312+00:00,2026-03-11 00:31:06.105186+00:00,8688,vocabulary,6,0,6,6,6,0,6,6,100,False
696218304,review_statistic,https://api.wanikani.com/v2/review_statistics/696218304,2026-04-07 20:07:04.664457+00:00,2026-03-11 00:31:11.327986+00:00,3207,vocabulary,6,0,6,6,6,0,6,6,100,False
696218312,review_statistic,https://api.wanikani.com/v2/review_statistics/696218312,2026-03-29 14:11:44.097587+00:00,2026-03-11 00:31:15.500942+00:00,5932,vocabulary,7,1,4,4,7,0,7,7,93,False
696218320,review_statistic,https://api.wanikani.com/v2/review_statistics/696218320,2026-04-07 20:09:26.480671+00:00,2026-03-11 00:31:17.608027+00:00,5906,vocabulary,6,0,6,6,6,0,6,6,100,False
696733432,review_statistic,https://api.wanikani.com/v2/review_statistics/696733432,2026-04-08 13:05:10.293115+00:00,2026-03-11 23:00:22.463755+00:00,9267,vocabulary,6,0,6,6,6,0,6,6,100,False
696733644,review_statistic,https://api.wanikani.com/v2/review_statistics/696733644,2026-04-06 11:29:22.348608+00:00,2026-03-11 23:02:02.213761+00:00,9443,vocabulary,8,1,4,4,8,0,8,8,94,False
696733681,review_statistic,https://api.wanikani.com/v2/review_statistics/696733681,2026-04-09 18:37:16.060250+00:00,2026-03-11 23:02:18.430519+00:00,5842,vocabulary,7,0,7,7,7,1,7,7,93,False
696733701,review_statistic,https://api.wanikani.com/v2/review_statistics/696733701,2026-04-08 13:06:12.923911+00:00,2026-03-11 23:02:30.923532+00:00,5851,vocabulary,6,0,6,6,6,0,6,6,100,False
696733952,review_statistic,https://api.wanikani.com/v2/review_statistics/696733952,2026-04-08 13:05:06.956949+00:00,2026-03-11 23:04:58.630920+00:00,5857,vocabulary,6,0,6,6,6,0,6,6,100,False
696734244,review_statistic,https://api.wanikani.com/v2/review_statistics/696734244,2026-04-08 13:09:05.193124+00:00,2026-03-11 23:07:09.003703+00:00,5859,vocabulary,6,0,6,6,6,0,6,6,100,False
696734256,review_statistic,https://api.wanikani.com/v2/review_statistics/696734256,2026-04-10 21:36:27.239811+00:00,2026-03-11 23:07:15.054968+00:00,5867,vocabulary,7,0,7,7,7,2,5,2,88,False
696734305,review_statistic,https://api.wanikani.com/v2/review_statistics/696734305,2026-03-28 12:25:24.342251+00:00,2026-03-11 23:07:32.435627+00:00,5894,vocabulary,7,0,7,7,7,1,4,4,93,False
696734392,review_statistic,https://api.wanikani.com/v2/review_statistics/696734392,2026-03-30 12:37:51.315003+00:00,2026-03-11 23:08:11.104541+00:00,5888,vocabulary,8,4,6,6,8,0,8,8,80,False
696734402,review_statistic,https://api.wanikani.com/v2/review_statistics/696734402,2026-04-10 21:38:17.574045+00:00,2026-03-11 23:08:16.442854+00:00,5873,vocabulary,7,1,5,2,7,1,5,2,88,False
696734625,review_statistic,https://api.wanikani.com/v2/review_statistics/696734625,2026-04-07 20:09:23.511480+00:00,2026-03-11 23:10:02.512201+00:00,5908,vocabulary,6,0,6,6,6,0,6,6,100,False
696734650,review_statistic,https://api.wanikani.com/v2/review_statistics/696734650,2026-04-08 13:03:50.973598+00:00,2026-03-11 23:10:10.522646+00:00,5923,vocabulary,6,0,6,6,6,0,6,6,100,False
696734673,review_statistic,https://api.wanikani.com/v2/review_statistics/696734673,2026-04-08 22:13:43.695753+00:00,2026-03-11 23:10:17.757937+00:00,5929,vocabulary,10,2,4,3,10,0,10,10,91,False
696734694,review_statistic,https://api.wanikani.com/v2/review_statistics/696734694,2026-04-10 21:44:06.826616+00:00,2026-03-11 23:10:24.608715+00:00,5912,vocabulary,7,0,7,7,7,1,5,2,93,False
696734755,review_statistic,https://api.wanikani.com/v2/review_statistics/696734755,2026-04-08 13:09:22.869694+00:00,2026-03-11 23:10:53.039534+00:00,5871,vocabulary,6,0,6,6,6,0,6,6,100,False
699069224,review_statistic,https://api.wanikani.com/v2/review_statistics/699069224,2026-03-28 12:16:06.248810+00:00,2026-03-16 16:47:28.360939+00:00,5849,vocabulary,5,0,5,5,5,0,5,5,100,False
699069251,review_statistic,https://api.wanikani.com/v2/review_statistics/699069251,2026-04-10 21:51:25.379038+00:00,2026-03-16 16:47:40.478136+00:00,5854,vocabulary,6,0,6,6,6,0,6,6,100,False
699069263,review_statistic,https://api.wanikani.com/v2/review_statistics/699069263,2026-04-10 21:44:09.314323+00:00,2026-03-16 16:47:46.622167+00:00,5872,vocabulary,6,0,6,6,6,0,6,6,100,False
699069272,review_statistic,https://api.wanikani.com/v2/review_statistics/699069272,2026-04-10 21:43:44.027053+00:00,2026-03-16 16:47:49.869804+00:00,5862,vocabulary,6,0,6,6,6,0,6,6,100,False
699069282,review_statistic,https://api.wanikani.com/v2/review_statistics/699069282,2026-04-10 13:41:26.683734+00:00,2026-03-16 16:47:52.564157+00:00,8917,vocabulary,6,0,6,6,6,0,6,6,100,False
699069543,review_statistic,https://api.wanikani.com/v2/review_statistics/699069543,2026-04-10 21:43:27.082201+00:00,2026-03-16 16:50:13.077081+00:00,5881,vocabulary,6,0,6,6,6,0,6,6,100,False
699069560,review_statistic,https://api.wanikani.com/v2/review_statistics/699069560,2026-04-10 21:34:26.688246+00:00,2026-03-16 16:50:23.558255+00:00,5901,vocabulary,6,0,6,6,6,0,6,6,100,False
699069566,review_statistic,https://api.wanikani.com/v2/review_statistics/699069566,2026-04-10 21:36:39.004061+00:00,2026-03-16 16:50:27.448805+00:00,5876,vocabulary,6,0,6,6,6,0,6,6,100,False
699069575,review_statistic,https://api.wanikani.com/v2/review_statistics/699069575,2026-03-28 12:12:52.304726+00:00,2026-03-16 16:50:32.357256+00:00,5668,vocabulary,5,0,5,5,5,0,5,5,100,False
699069581,review_statistic,https://api.wanikani.com/v2/review_statistics/699069581,2026-04-10 21:51:36.807483+00:00,2026-03-16 16:50:34.816100+00:00,5890,vocabulary,6,0,6,6,6,0,6,6,100,False
699069858,review_statistic,https://api.wanikani.com/v2/review_statistics/699069858,2026-03-30 12:34:18.033688+00:00,2026-03-16 16:53:04.938887+00:00,5904,vocabulary,5,0,5,5,5,0,5,5,100,False
699069868,review_statistic,https://api.wanikani.com/v2/review_statistics/699069868,2026-03-29 14:25:06.371059+00:00,2026-03-16 16:53:12.739725+00:00,5911,vocabulary,5,0,5,5,5,0,5,5,100,False
699069874,review_statistic,https://api.wanikani.com/v2/review_statistics/699069874,2026-03-28 12:21:34.654686+00:00,2026-03-16 16:53:16.453408+00:00,7555,vocabulary,5,0,5,5,5,0,5,5,100,False
699069877,review_statistic,https://api.wanikani.com/v2/review_statistics/699069877,2026-04-10 21:36:18.773184+00:00,2026-03-16 16:53:20.131191+00:00,5924,vocabulary,6,0,6,6,6,0,6,6,100,False
